hora,temp,light,soil
19:00:00,19.95,15000,21.98
19:00:03,19.94,14945,21.97
19:00:06,19.95,14890,21.98
19:00:09,19.93,14835,21.96
19:00:12,19.94,14780,21.97
19:00:15,19.92,14725,21.95
19:00:18,19.93,14670,21.96
19:00:21,19.91,14615,21.94
19:00:24,19.92,14560,21.95
19:00:27,19.90,14505,21.93
19:00:30,19.91,14450,21.94
19:00:33,19.89,14395,21.92
19:00:36,19.90,14340,21.93
19:00:39,19.88,14285,21.91
19:00:42,19.89,14230,21.92
19:00:45,19.87,14175,21.90
19:00:48,19.88,14120,21.91
19:00:51,19.86,14065,21.89
19:00:54,19.87,14010,21.90
19:00:57,19.85,13955,21.88
19:01:00,19.86,13900,21.89
19:01:03,19.84,13845,21.87
19:01:06,19.85,13790,21.88
19:01:09,19.83,13735,21.86
19:01:12,19.84,13680,21.87
19:01:15,19.82,13625,21.85
19:01:18,19.83,13570,21.86
19:01:21,19.81,13515,21.84
19:01:24,19.82,13460,21.85
19:01:27,19.80,13405,21.83
19:01:30,19.81,13350,21.84
19:01:33,19.79,13295,21.82
19:01:36,19.80,13240,21.83
19:01:39,19.78,13185,21.81
19:01:42,19.79,13130,21.82
19:01:45,19.77,13075,21.80
19:01:48,19.78,13020,21.81
19:01:51,19.76,12965,21.79
19:01:54,19.77,12910,21.80
19:01:57,19.75,12855,21.78
19:02:00,19.76,12800,21.79
19:02:03,19.74,12745,21.77
19:02:06,19.75,12690,21.78
19:02:09,19.73,12635,21.76
19:02:12,19.74,12580,21.77
19:02:15,19.72,12525,21.75
19:02:18,19.73,12470,21.76
19:02:21,19.71,12415,21.74
19:02:24,19.72,12360,21.75
19:02:27,19.70,12305,21.73
19:02:30,19.71,12250,21.74
19:02:33,19.69,12195,21.72
19:02:36,19.70,12140,21.73
19:02:39,19.68,12085,21.71
19:02:42,19.69,12030,21.72
19:02:45,19.67,11975,21.70
19:02:48,19.68,11920,21.71
19:02:51,19.66,11865,21.69
19:02:54,19.67,11810,21.70
19:02:57,19.65,11755,21.68
19:03:00,19.66,11700,21.69
19:03:03,19.64,11645,21.67
19:03:06,19.65,11590,21.68
19:03:09,19.63,11535,21.66
19:03:12,19.64,11480,21.67
19:03:15,19.62,11425,21.65
19:03:18,19.63,11370,21.66
19:03:21,19.61,11315,21.64
19:03:24,19.62,11260,21.65
19:03:27,19.60,11205,21.63
19:03:30,19.61,11150,21.64
19:03:33,19.59,11095,21.62
19:03:36,19.60,11040,21.63
19:03:39,19.58,10985,21.61
19:03:42,19.59,10930,21.62
19:03:45,19.57,10875,21.60
19:03:48,19.58,10820,21.61
19:03:51,19.56,10765,21.59
19:03:54,19.57,10710,21.60
19:03:57,19.55,10655,21.58
19:04:00,19.56,10600,21.59
19:04:03,19.54,10545,21.57
19:04:06,19.55,10490,21.58
19:04:09,19.53,10435,21.56
19:04:12,19.54,10380,21.57
19:04:15,19.52,10325,21.55
19:04:18,19.53,10270,21.56
19:04:21,19.51,10215,21.54
19:04:24,19.52,10160,21.55
19:04:27,19.50,10105,21.53
19:04:30,19.51,10050,21.54
19:04:33,19.49,9995,21.52
19:04:36,19.50,9940,21.53
19:04:39,19.48,9885,21.51
19:04:42,19.49,9830,21.52
19:04:45,19.47,9775,21.50
19:04:48,19.48,9720,21.51
19:04:51,19.46,9665,21.49
19:04:54,19.47,9610,21.50
19:04:57,19.45,9555,21.48
19:05:00,19.46,9500,21.49
19:05:03,19.44,9445,21.47
19:05:06,19.45,9390,21.48
19:05:09,19.43,9335,21.46
19:05:12,19.44,9280,21.47
19:05:15,19.42,9225,21.45
19:05:18,19.43,9170,21.46
19:05:21,19.41,9115,21.44
19:05:24,19.42,9060,21.45
19:05:27,19.40,9005,21.43
19:05:30,19.41,8950,21.44
19:05:33,19.39,8895,21.42
19:05:36,19.40,8840,21.43
19:05:39,19.38,8785,21.41
19:05:42,19.39,8730,21.42
19:05:45,19.37,8675,21.40
19:05:48,19.38,8620,21.41
19:05:51,19.36,8565,21.39
19:05:54,19.37,8510,21.40
19:05:57,19.35,8455,21.38
19:06:00,19.36,8400,21.39
19:06:03,19.34,8345,21.37
19:06:06,19.35,8290,21.38
19:06:09,19.33,8235,21.36
19:06:12,19.34,8180,21.37
19:06:15,19.32,8125,21.35
19:06:18,19.33,8070,21.36
19:06:21,19.31,8015,21.34
19:06:24,19.32,7960,21.35
19:06:27,19.30,7905,21.33
19:06:30,19.31,7850,21.34
19:06:33,19.29,7795,21.32
19:06:36,19.30,7740,21.33
19:06:39,19.28,7685,21.31
19:06:42,19.29,7630,21.32
19:06:45,19.27,7575,21.30
19:06:48,19.28,7520,21.31
19:06:51,19.26,7465,21.29
19:06:54,19.27,7410,21.30
19:06:57,19.25,7355,21.28
19:07:00,19.26,7300,21.29
19:07:03,19.24,7245,21.27
19:07:06,19.25,7190,21.28
19:07:09,19.23,7135,21.26
19:07:12,19.24,7080,21.27
19:07:15,19.22,7025,21.25
19:07:18,19.23,6970,21.26
19:07:21,19.21,6915,21.24
19:07:24,19.22,6860,21.25
19:07:27,19.20,6805,21.23
19:07:30,19.21,6750,21.24
19:07:33,19.19,6695,21.22
19:07:36,19.20,6640,21.23
19:07:39,19.18,6585,21.21
19:07:42,19.19,6530,21.22
19:07:45,19.17,6475,21.20
19:07:48,19.18,6420,21.21
19:07:51,19.16,6365,21.19
19:07:54,19.17,6310,21.20
19:07:57,19.15,6255,21.18
19:08:00,19.16,6200,21.19
19:08:03,19.14,6145,21.17
19:08:06,19.15,6090,21.18
19:08:09,19.13,6035,21.16
19:08:12,19.14,5980,21.17
19:08:15,19.12,5925,21.15
19:08:18,19.13,5870,21.16
19:08:21,19.11,5815,21.14
19:08:24,19.12,5760,21.15
19:08:27,19.10,5705,21.13
19:08:30,19.11,5650,21.14
19:08:33,19.09,5595,21.12
19:08:36,19.10,5540,21.13
19:08:39,19.08,5485,21.11
19:08:42,19.09,5430,21.12
19:08:45,19.07,5375,21.10
19:08:48,19.08,5320,21.11
19:08:51,19.06,5265,21.09
19:08:54,19.07,5210,21.10
19:08:57,19.05,5155,21.08
19:09:00,19.06,5100,21.09
19:09:03,19.04,5045,21.07
19:09:06,19.05,4990,21.08
19:09:09,19.03,4935,21.06
19:09:12,19.04,4880,21.07
19:09:15,19.02,4825,21.05
19:09:18,19.03,4770,21.06
19:09:21,19.01,4715,21.04
19:09:24,19.02,4660,21.05
19:09:27,19.00,4605,21.03
19:09:30,19.01,4550,21.04
19:09:33,18.99,4495,21.02
19:09:36,19.00,4440,21.03
19:09:39,18.98,4385,21.01
19:09:42,18.99,4330,21.02
19:09:45,18.97,4275,21.00
19:09:48,18.98,4220,21.01
19:09:51,18.96,4165,20.99
19:09:54,18.97,4110,21.00
19:09:57,18.95,4055,20.98
19:10:00,18.96,4000,20.99
19:10:03,18.94,3945,20.97
19:10:06,18.95,3890,20.98
19:10:09,18.93,3835,20.96
19:10:12,18.94,3780,20.97
19:10:15,18.92,3725,20.95
19:10:18,18.93,3670,20.96
19:10:21,18.91,3615,20.94
19:10:24,18.92,3560,20.95
19:10:27,18.90,3505,20.93
19:10:30,18.91,3450,20.94
19:10:33,18.89,3395,20.92
19:10:36,18.90,3340,20.93
19:10:39,18.88,3285,20.91
19:10:42,18.89,3230,20.92
19:10:45,18.87,3175,20.90
19:10:48,18.88,3120,20.91
19:10:51,18.86,3065,20.89
19:10:54,18.87,3010,20.90
19:10:57,18.85,2955,20.88
19:11:00,18.86,2900,20.89
19:11:03,18.84,2845,20.87
19:11:06,18.85,2790,20.88
19:11:09,18.83,2735,20.86
19:11:12,18.84,2680,20.87
19:11:15,18.82,2625,20.85
19:11:18,18.83,2570,20.86
19:11:21,18.81,2515,20.84
19:11:24,18.82,2460,20.85
19:11:27,18.80,2405,20.83
19:11:30,18.81,2350,20.84
19:11:33,18.79,2295,20.82
19:11:36,18.80,2240,20.83
19:11:39,18.78,2185,20.81
19:11:42,18.79,2130,20.82
19:11:45,18.77,2075,20.80
19:11:48,18.78,2020,20.81
19:11:51,18.76,1965,20.79
19:11:54,18.77,1910,20.80
19:11:57,18.75,1855,20.78
19:12:00,18.76,1800,20.79
19:12:03,18.74,1745,20.77
19:12:06,18.75,1690,20.78
19:12:09,18.73,1635,20.76
19:12:12,18.74,1580,20.77
19:12:15,18.72,1525,20.75
19:12:18,18.73,1470,20.76
19:12:21,18.71,1415,20.74
19:12:24,18.72,1360,20.75
19:12:27,18.70,1305,20.73
19:12:30,18.71,1250,20.74
19:12:33,18.69,1195,20.72
19:12:36,18.70,1140,20.73
19:12:39,18.68,1085,20.71
19:12:42,18.69,1030,20.72
19:12:45,18.67,975,20.70
19:12:48,18.68,920,20.71
19:12:51,18.66,865,20.69
19:12:54,18.67,810,20.70
19:12:57,18.65,755,20.68
19:13:00,18.66,700,20.69
19:13:03,18.64,685,20.67
19:13:06,18.65,670,20.68
19:13:09,18.63,655,20.66
19:13:12,18.64,640,20.67
19:13:15,18.62,625,20.65
19:13:18,18.63,610,20.66
19:13:21,18.61,595,20.64
19:13:24,18.62,580,20.65
19:13:27,18.60,565,20.63
19:13:30,18.61,550,20.64
19:13:33,18.59,535,20.62
19:13:36,18.60,520,20.63
19:13:39,18.58,505,20.61
19:13:42,18.59,490,20.62
19:13:45,18.57,475,20.60
19:13:48,18.58,460,20.61
19:13:51,18.56,445,20.59
19:13:54,18.57,430,20.60
19:13:57,18.55,415,20.58
19:14:00,18.56,400,20.59
19:14:03,18.54,395,20.57
19:14:06,18.55,390,20.58
19:14:09,18.53,385,20.56
19:14:12,18.54,380,20.57
19:14:15,18.52,375,20.55
19:14:18,18.53,370,20.56
19:14:21,18.51,365,20.54
19:14:24,18.52,360,20.55
19:14:27,18.50,355,20.53
19:14:30,18.51,350,20.54
19:14:33,18.49,345,20.52
19:14:36,18.50,340,20.53
19:14:39,18.48,335,20.51
19:14:42,18.49,330,20.52
19:14:45,18.47,325,20.50
19:14:48,18.48,320,20.51
19:14:51,18.46,315,20.49
19:14:54,18.47,310,20.50
19:14:57,18.45,305,20.48
19:15:00,18.46,300,20.49
19:15:03,18.44,295,20.47
19:15:06,18.45,290,20.48
19:15:09,18.43,285,20.46
19:15:12,18.44,280,20.47
19:15:15,18.42,275,20.45
19:15:18,18.43,270,20.46
19:15:21,18.41,265,20.44
19:15:24,18.42,260,20.45
19:15:27,18.40,255,20.43
19:15:30,18.41,250,20.44
19:15:33,18.39,245,20.42
19:15:36,18.40,240,20.43
19:15:39,18.38,235,20.41
19:15:42,18.39,230,20.42
19:15:45,18.37,225,20.40
19:15:48,18.38,220,20.41
19:15:51,18.36,215,20.39
19:15:54,18.37,210,20.40
19:15:57,18.35,205,20.38
19:16:00,18.36,200,20.39
19:16:03,18.34,195,20.37
19:16:06,18.35,190,20.38
19:16:09,18.33,185,20.36
19:16:12,18.34,180,20.37
19:16:15,18.32,175,20.35
19:16:18,18.33,170,20.36
19:16:21,18.31,165,20.34
19:16:24,18.32,160,20.35
19:16:27,18.30,155,20.33
19:16:30,18.31,150,20.34
19:16:33,18.29,145,20.32
19:16:36,18.30,140,20.33
19:16:39,18.28,135,20.31
19:16:42,18.29,130,20.32
19:16:45,18.27,125,20.30
19:16:48,18.28,120,20.31
19:16:51,18.26,115,20.29
19:16:54,18.27,110,20.30
19:16:57,18.25,105,20.28
19:17:00,18.26,100,20.29
19:17:03,18.24,95,20.27
19:17:06,18.25,90,20.28
19:17:09,18.23,85,20.26
19:17:12,18.24,80,20.27
19:17:15,18.22,75,20.25
19:17:18,18.23,70,20.26
19:17:21,18.21,65,20.24
19:17:24,18.22,60,20.25
19:17:27,18.20,55,20.23
19:17:30,18.21,50,20.24
19:17:33,18.19,45,20.22
19:17:36,18.20,40,20.23
19:17:39,18.18,35,20.21
19:17:42,18.19,30,20.22
19:17:45,18.17,25,20.20
19:17:48,18.18,20,20.21
19:17:51,18.16,15,20.19
19:17:54,18.17,10,20.20
19:17:57,18.15,5,20.18
19:18:00,18.16,0,20.19
19:18:03,18.14,0,20.17
19:18:06,18.15,0,20.18
19:18:09,18.13,0,20.16
19:18:12,18.14,0,20.17
19:18:15,18.12,0,20.15
19:18:18,18.13,0,20.16
19:18:21,18.11,0,20.14
19:18:24,18.12,0,20.15
19:18:27,18.10,0,20.13
19:18:30,18.11,0,20.14
19:18:33,18.09,0,20.12
19:18:36,18.10,0,20.13
19:18:39,18.08,0,20.11
19:18:42,18.09,0,20.12
19:18:45,18.07,0,20.10
19:18:48,18.08,0,20.11
19:18:51,18.06,0,20.09
19:18:54,18.07,0,20.10
19:18:57,18.05,0,20.08
19:19:00,18.06,0,20.09
19:19:03,18.04,0,20.07
19:19:06,18.05,0,20.08
19:19:09,18.03,0,20.06
19:19:12,18.04,0,20.07
19:19:15,18.02,0,20.05
19:19:18,18.03,0,20.06
19:19:21,18.01,0,20.04
19:19:24,18.02,0,20.05
19:19:27,18.00,0,20.03
19:19:30,18.01,0,20.04
19:19:33,17.99,0,20.02
19:19:36,18.00,0,20.03
19:19:39,17.98,0,20.01
19:19:42,17.99,0,20.02
19:19:45,17.97,0,20.00
19:19:48,17.98,0,20.01
19:19:51,17.96,0,20.00
19:19:54,17.97,0,20.01
19:19:57,17.95,0,20.00
19:20:00,17.96,0,20.01
19:20:03,17.94,0,20.00
19:20:06,17.95,0,20.01
19:20:09,17.93,0,20.00
19:20:12,17.94,0,20.01
19:20:15,17.92,0,20.00
19:20:18,17.93,0,20.01
19:20:21,17.91,0,20.00
19:20:24,17.92,0,20.01
19:20:27,17.90,0,20.00
19:20:30,17.91,0,20.01
19:20:33,17.89,0,20.00
19:20:36,17.90,0,20.01
19:20:39,17.88,0,20.00
19:20:42,17.89,0,20.01
19:20:45,17.87,0,20.00
19:20:48,17.88,0,20.01
19:20:51,17.86,0,20.00
19:20:54,17.87,0,20.01
19:20:57,17.85,0,20.00
19:21:00,17.86,0,20.01
19:21:03,17.84,0,20.00
19:21:06,17.85,0,20.01
19:21:09,17.83,0,20.00
19:21:12,17.84,0,20.01
19:21:15,17.82,0,20.00
19:21:18,17.83,0,20.01
19:21:21,17.81,0,20.00
19:21:24,17.82,0,20.01
19:21:27,17.80,0,20.00
19:21:30,17.81,0,20.01
19:21:33,17.79,0,20.00
19:21:36,17.80,0,20.01
19:21:39,17.78,0,20.00
19:21:42,17.79,0,20.01
19:21:45,17.77,0,20.00
19:21:48,17.78,0,20.01
19:21:51,17.76,0,20.00
19:21:54,17.77,0,20.01
19:21:57,17.75,0,20.00
19:22:00,17.76,0,20.01
19:22:03,17.74,0,20.00
19:22:06,17.75,0,20.01
19:22:09,17.73,0,20.00
19:22:12,17.74,0,20.01
19:22:15,17.72,0,20.00
19:22:18,17.73,0,20.01
19:22:21,17.71,0,20.00
19:22:24,17.72,0,20.01
19:22:27,17.70,0,20.00
19:22:30,17.71,0,20.01
19:22:33,17.69,0,20.00
19:22:36,17.70,0,20.01
19:22:39,17.68,0,20.00
19:22:42,17.69,0,20.01
19:22:45,17.67,0,20.00
19:22:48,17.68,0,20.01
19:22:51,17.66,0,20.00
19:22:54,17.67,0,20.01
19:22:57,17.65,0,20.00
19:23:00,17.66,0,20.01
19:23:03,17.64,0,20.00
19:23:06,17.65,0,20.01
19:23:09,17.63,0,20.00
19:23:12,17.64,0,20.01
19:23:15,17.62,0,20.00
19:23:18,17.63,0,20.01
19:23:21,17.61,0,20.00
19:23:24,17.62,0,20.01
19:23:27,17.60,0,20.00
19:23:30,17.61,0,20.01
19:23:33,17.59,0,20.00
19:23:36,17.60,0,20.01
19:23:39,17.58,0,20.00
19:23:42,17.59,0,20.01
19:23:45,17.57,0,20.00
19:23:48,17.58,0,20.01
19:23:51,17.56,0,20.00
19:23:54,17.57,0,20.01
19:23:57,17.55,0,20.00
19:24:00,17.56,0,20.01
19:24:03,17.54,0,20.00
19:24:06,17.55,0,20.01
19:24:09,17.53,0,20.00
19:24:12,17.54,0,20.01
19:24:15,17.52,0,20.00
19:24:18,17.53,0,20.01
19:24:21,17.51,0,20.00
19:24:24,17.52,0,20.01
19:24:27,17.50,0,20.00
19:24:30,17.51,0,20.01
19:24:33,17.49,0,20.00
19:24:36,17.50,0,20.01
19:24:39,17.48,0,20.00
19:24:42,17.49,0,20.01
19:24:45,17.47,0,20.00
19:24:48,17.48,0,20.01
19:24:51,17.46,0,20.00
19:24:54,17.47,0,20.01
19:24:57,17.45,0,20.00
19:25:00,17.46,0,20.01
19:25:03,17.44,0,20.00
19:25:06,17.45,0,20.01
19:25:09,17.43,0,20.00
19:25:12,17.44,0,20.01
19:25:15,17.42,0,20.00
19:25:18,17.43,0,20.01
19:25:21,17.41,0,20.00
19:25:24,17.42,0,20.01
19:25:27,17.40,0,20.00
