hora,temp,light,soil
13:00:00,28.01,150000,23.55
13:00:03,28.03,150041,23.57
13:00:06,28.02,150085,23.56
13:00:09,28.04,150129,23.54
13:00:12,28.05,150172,23.52
13:00:15,28.04,150218,23.53
13:00:18,28.06,150260,23.51
13:00:21,28.07,150305,23.49
13:00:24,28.06,150348,23.50
13:00:27,28.08,150393,23.48
13:00:30,28.09,150435,23.46
13:00:33,28.08,150481,23.47
13:00:36,28.10,150523,23.45
13:00:39,28.11,150569,23.43
13:00:42,28.10,150611,23.44
13:00:45,28.12,150657,23.42
13:00:48,28.13,150700,23.40
13:00:51,28.12,150745,23.41
13:00:54,28.14,150788,23.39
13:00:57,28.15,150834,23.37
13:01:00,28.14,150876,23.38
13:01:03,28.16,150922,23.36
13:01:06,28.17,150965,23.34
13:01:09,28.16,151010,23.35
13:01:12,28.18,151054,23.33
13:01:15,28.19,151098,23.31
13:01:18,28.18,151144,23.32
13:01:21,28.20,151187,23.30
13:01:24,28.21,151231,23.28
13:01:27,28.20,151276,23.29
13:01:30,28.22,151320,23.27
13:01:33,28.23,151364,23.25
13:01:36,28.22,151410,23.26
13:01:39,28.24,151453,23.24
13:01:42,28.25,151498,23.22
13:01:45,28.24,151542,23.23
13:01:48,28.26,151587,23.21
13:01:51,28.27,151631,23.19
13:01:54,28.26,151676,23.20
13:01:57,28.28,151720,23.18
13:02:00,28.29,151765,23.16
13:02:03,28.28,151809,23.17
13:02:06,28.30,151854,23.15
13:02:09,28.31,151898,23.13
13:02:12,28.30,151944,23.14
13:02:15,28.32,151988,23.12
13:02:18,28.33,152032,23.10
13:02:21,28.32,152078,23.11
13:02:24,28.34,152122,23.09
13:02:27,28.35,152167,23.07
13:02:30,28.34,152211,23.08
13:02:36,28.35,152301,23.05
13:02:39,28.37,152345,23.03
13:02:42,28.38,152390,23.01
13:02:45,28.37,152435,23.02
13:02:48,28.39,152479,23.00
13:02:51,28.40,152524,23.01
13:02:54,28.39,152569,23.03
13:02:57,28.41,152613,23.05
13:03:00,28.42,152658,23.07
13:03:03,28.41,152703,23.09
13:03:06,28.43,152747,23.11
13:03:09,28.44,152792,23.13
13:03:12,28.43,152838,23.15
13:03:15,28.45,152882,23.17
13:03:18,28.46,152927,23.19
13:03:21,28.45,152972,23.21
13:03:24,28.47,153017,23.23
13:03:27,28.48,153061,23.25
13:03:30,28.47,153107,23.27
13:03:33,28.49,153151,23.29
13:03:36,28.50,153196,23.31
13:03:39,28.49,153241,23.33
13:03:42,28.51,153286,23.35
13:03:45,28.52,153331,23.37
13:03:48,28.51,153376,23.39
13:03:51,28.53,153421,23.41
13:03:54,28.54,153466,23.43
13:03:57,28.53,153511,23.45
