hora,temp,light,soil
21:00:00,18.95,0,20.88
21:00:03,18.94,0,20.87
21:00:06,18.95,0,20.88
21:00:09,18.93,0,20.86
21:00:12,18.94,0,20.87
21:00:15,18.92,0,20.85
21:00:18,18.93,0,20.86
21:00:21,18.91,0,20.84
21:00:24,18.92,0,20.85
21:00:27,18.90,0,20.83
21:00:30,18.91,0,20.84
21:00:33,18.89,0,20.82
21:00:36,18.90,0,20.83
21:00:39,18.88,0,20.81
21:00:42,18.89,0,20.82
21:00:45,18.87,0,20.80
21:00:48,18.88,0,20.81
21:00:51,18.86,0,20.79
21:00:54,18.87,0,20.80
21:00:57,18.85,0,20.78
21:01:00,18.86,0,20.79
21:01:03,18.84,0,20.77
21:01:06,18.85,0,20.78
21:01:09,18.83,0,20.76
21:01:12,18.84,0,20.77
21:01:15,18.82,0,20.75
21:01:18,18.83,0,20.76
21:01:21,18.81,0,20.74
21:01:24,18.82,0,20.75
21:01:27,18.80,0,20.73
21:01:30,18.81,0,20.74
21:01:33,18.79,0,20.72
21:01:36,18.80,0,20.73
21:01:39,18.78,0,20.71
21:01:42,18.79,0,20.72
21:01:45,18.77,0,20.70
21:01:48,18.78,0,20.71
21:01:51,18.76,0,20.69
21:01:54,18.77,0,20.70
21:01:57,18.75,0,20.68
21:02:00,18.76,0,20.69
21:02:03,18.74,0,20.67
21:02:06,18.75,0,20.68
21:02:09,18.73,0,20.66
21:02:12,18.74,0,20.67
21:02:15,18.72,0,20.65
21:02:18,18.73,0,20.66
21:02:21,18.71,0,20.64
21:02:24,18.72,0,20.65
21:02:27,18.70,0,20.63
21:02:30,18.71,0,20.64
21:02:33,18.69,0,20.62
21:02:36,18.70,0,20.63
21:02:39,18.68,0,20.61
21:02:42,18.69,0,20.62
21:02:45,18.67,0,20.60
21:02:48,18.68,0,20.61
21:02:51,18.66,0,20.59
21:02:54,18.67,0,20.60
21:02:57,18.65,0,20.58
21:03:00,18.66,0,20.59
21:03:03,18.64,0,20.57
21:03:06,18.65,0,20.58
21:03:09,18.63,0,20.56
21:03:12,18.64,0,20.57
21:03:15,18.62,0,20.55
21:03:18,18.63,0,20.56
21:03:21,18.61,0,20.54
21:03:24,18.62,0,20.55
21:03:27,18.60,0,20.53
21:03:30,18.61,0,20.54
21:03:33,18.59,0,20.52
21:03:36,18.60,0,20.53
21:03:39,18.58,0,20.51
21:03:42,18.59,0,20.52
21:03:45,18.57,0,20.50
21:03:48,18.58,0,20.51
21:03:51,18.56,0,20.49
21:03:54,18.57,0,20.50
21:03:57,18.55,0,20.48
21:04:00,18.56,0,20.49
21:04:03,18.54,0,20.47
21:04:06,18.55,0,20.48
21:04:09,18.53,0,20.46
21:04:12,18.54,0,20.47
21:04:15,18.52,0,20.45
21:04:18,18.53,0,20.46
21:04:21,18.51,0,20.44
21:04:24,18.52,0,20.45
21:04:27,18.50,0,20.43
21:04:30,18.51,0,20.44
21:04:33,18.49,0,20.42
21:04:36,18.50,0,20.43
21:04:39,18.48,0,20.41
21:04:42,18.49,0,20.42
21:04:45,18.47,0,20.40
21:04:48,18.48,0,20.41
21:04:51,18.46,0,20.39
21:04:54,18.47,0,20.40
21:04:57,18.45,0,20.38
21:05:00,18.46,0,20.39
21:05:03,18.44,0,20.37
21:05:06,18.45,0,20.38
21:05:09,18.43,0,20.36
21:05:12,18.44,0,20.37
21:05:15,18.42,0,20.35
21:05:18,18.43,0,20.36
21:05:21,18.41,0,20.34
21:05:24,18.42,0,20.35
21:05:27,18.40,0,20.33
21:05:30,18.41,0,20.34
21:05:33,18.39,0,20.32
21:05:36,18.40,0,20.33
21:05:39,18.38,0,20.31
21:05:42,18.39,0,20.32
21:05:45,18.37,0,20.30
21:05:48,18.38,0,20.31
21:05:51,18.36,0,20.29
21:05:54,18.37,0,20.30
21:05:57,18.35,0,20.28
21:06:00,18.36,0,20.29
21:06:03,18.34,0,20.27
21:06:06,18.35,0,20.28
21:06:09,18.33,0,20.26
21:06:12,18.34,0,20.27
21:06:15,18.32,0,20.25
21:06:18,18.33,0,20.26
21:06:21,18.31,0,20.24
21:06:24,18.32,0,20.25
21:06:27,18.30,0,20.23
21:06:30,18.31,0,20.24
21:06:33,18.29,0,20.22
21:06:36,18.30,0,20.23
21:06:39,18.28,0,20.21
21:06:42,18.29,0,20.22
21:06:45,18.27,0,20.20
21:06:48,18.28,0,20.21
21:06:51,18.26,0,20.19
21:06:54,18.27,0,20.20
21:06:57,18.25,0,20.18
21:07:00,18.26,0,20.19
21:07:03,18.24,0,20.17
21:07:06,18.25,0,20.18
21:07:09,18.23,0,20.16
21:07:12,18.24,0,20.17
21:07:15,18.22,0,20.15
21:07:18,18.23,0,20.16
21:07:21,18.21,0,20.14
21:07:24,18.22,0,20.15
21:07:27,18.20,0,20.13
21:07:30,18.21,0,20.14
21:07:33,18.19,0,20.12
21:07:36,18.20,0,20.13
21:07:39,18.18,0,20.11
21:07:42,18.19,0,20.12
21:07:45,18.17,0,20.10
21:07:48,18.18,0,20.11
21:07:51,18.16,0,20.09
21:07:54,18.17,0,20.10
21:07:57,18.15,0,20.08
21:08:00,18.16,0,20.09
21:08:03,18.14,0,20.07
21:08:06,18.15,0,20.08
21:08:09,18.13,0,20.06
21:08:12,18.14,0,20.07
21:08:15,18.12,0,20.05
21:08:18,18.13,0,20.06
21:08:21,18.11,0,20.04
21:08:24,18.12,0,20.05
21:08:27,18.10,0,20.03
21:08:30,18.11,0,20.04
21:08:33,18.09,0,20.02
21:08:36,18.10,0,20.03
21:08:39,18.08,0,20.01
21:08:42,18.09,0,20.02
21:08:45,18.07,0,20.00
21:08:48,18.08,0,20.01
21:08:51,18.06,0,20.00
21:08:54,18.07,0,20.01
21:08:57,18.05,0,20.00
21:09:00,18.06,0,20.01
21:09:03,18.04,0,20.00
21:09:06,18.05,0,20.01
21:09:09,18.03,0,20.00
21:09:12,18.04,0,20.01
21:09:15,18.02,0,20.00
21:09:18,18.03,0,20.01
21:09:21,18.01,0,20.00
21:09:24,18.02,0,20.01
21:09:27,18.00,0,20.00
21:09:30,18.01,0,20.01
21:09:33,17.99,0,20.00
21:09:36,18.00,0,20.01
21:09:39,17.98,0,20.00
21:09:42,17.99,0,20.01
21:09:45,17.97,0,20.00
21:09:48,17.98,0,20.01
21:09:51,17.96,0,20.00
21:09:54,17.97,0,20.01
21:09:57,17.95,0,20.00
