hora,temp,light,soil
23:00:00,17.59,468616,20.78
23:00:03,17.59,468662,20.33
23:00:06,17.59,468709,20.91
23:00:09,17.60,468756,20.15
23:00:12,17.60,468802,20.56
23:00:15,17.60,468849,20.84
23:00:18,17.61,468896,20.02
23:00:21,17.61,468942,20.48
23:00:24,17.61,468989,20.71
23:00:27,17.62,469036,20.29
23:00:30,17.62,469082,20.65
23:00:33,17.62,469129,20.99
23:00:36,17.63,469176,20.08
23:00:39,17.63,469222,20.41
23:00:42,17.63,469269,20.88
23:00:45,17.64,469316,20.12
23:00:48,17.64,469362,20.59
23:00:51,17.64,469409,20.75
23:00:54,17.65,469456,20.34
23:00:57,17.65,469502,20.62
23:01:00,17.65,469549,20.95
23:01:03,17.66,469596,20.05
23:01:06,17.66,469642,20.51
23:01:09,17.66,469689,20.79
23:01:12,17.67,469736,20.26
23:01:15,17.67,469782,20.68
23:01:18,17.67,469829,20.81
23:01:21,17.68,469876,20.18
23:01:24,17.68,469922,20.54
23:01:27,17.68,469969,20.85
23:01:30,17.69,470016,20.09
23:01:33,17.69,470062,20.45
23:01:36,17.69,470109,20.72
23:01:39,17.70,470156,20.30
23:01:42,17.70,470202,20.60
23:01:45,17.70,470249,20.91
23:01:48,17.71,470296,20.16
23:01:51,17.71,470342,20.50
23:01:54,17.71,470389,20.82
23:01:57,17.72,470436,20.06
23:02:00,17.72,470482,20.42
23:02:03,17.72,470529,20.76
23:02:06,17.73,470576,20.23
23:02:09,17.73,470622,20.63
23:02:12,17.73,470669,20.94
23:02:15,17.74,470716,20.13
23:02:18,17.74,470762,20.49
23:02:21,17.74,470809,20.78
23:02:24,17.75,470856,20.37
23:02:27,17.75,470902,20.66
23:02:30,17.75,470949,20.97
23:02:33,17.76,470996,20.03
23:02:36,17.76,471042,20.40
23:02:39,17.76,471089,20.80
23:02:42,17.77,471136,20.20
23:02:45,17.77,471182,20.58
23:02:48,17.77,471229,20.89
23:02:51,17.78,471276,20.10
23:02:54,17.78,471322,20.46
23:02:57,17.78,471369,20.75
23:03:00,17.79,471416,20.33
23:03:03,17.79,471462,20.69
23:03:06,17.79,471509,20.92
23:03:09,17.80,471556,20.19
23:03:12,17.80,471602,20.53
23:03:15,17.80,41686,20.86
23:03:18,17.81,471702,20.07
23:03:21,17.81,471749,20.43
23:03:24,17.81,471796,20.71
23:03:27,17.82,471842,20.39
23:03:30,17.82,471889,20.62
23:03:33,17.82,471936,20.95
23:03:36,17.83,471982,20.15
23:03:39,17.83,472029,20.50
23:03:42,17.83,472076,20.83
23:03:45,17.84,472122,20.04
23:03:48,17.84,472169,20.40
23:03:51,17.84,472216,20.77
23:03:54,17.85,472262,20.25
23:03:57,17.85,472309,20.65
23:04:00,17.85,472356,20.90
23:04:03,17.86,472402,20.12
23:04:06,17.86,472449,20.48
23:04:09,17.86,472496,20.79
23:04:12,17.87,472542,20.36
23:04:15,17.87,472589,20.68
23:04:18,17.87,472636,20.84
23:04:21,17.88,472682,20.01
23:04:24,17.88,472729,20.39
23:04:27,17.88,472776,20.74
23:04:30,17.89,472822,20.28
23:04:33,17.89,472869,20.61
23:04:36,17.89,472916,20.93
23:04:39,17.90,472962,20.18
