hora,temp,light,soil
20:00:00,17.01,376615,20.48
20:00:03,17.02,376662,20.81
20:00:06,17.03,376709,20.15
20:00:09,17.04,376756,20.59
20:00:12,17.05,376802,20.73
20:00:15,17.06,376849,20.02
20:00:18,17.07,376896,20.96
20:00:21,17.08,376942,20.37
20:00:24,17.09,376989,20.69
20:00:27,17.10,377036,20.98
20:00:30,17.11,377082,20.21
20:00:33,17.12,377129,20.55
20:00:36,17.13,377176,20.87
20:00:39,17.14,377222,20.09
20:00:42,17.15,377269,20.43
20:00:45,17.16,377316,20.76
20:00:48,17.17,377362,20.29
20:00:51,17.18,377409,20.63
20:00:54,17.19,377456,20.95
20:00:57,17.20,377502,20.16
20:01:00,17.21,377549,20.50
20:01:03,17.22,377596,20.82
20:01:06,17.23,377642,20.06
20:01:09,17.24,377689,20.40
20:01:12,17.25,377736,20.73
20:01:15,17.26,377782,20.26
20:01:18,17.27,377829,20.59
20:01:21,17.28,377876,20.92
20:01:24,17.29,377922,20.12
20:01:27,17.30,377969,20.45
20:01:30,17.31,378016,20.78
20:01:33,17.32,378062,20.02
20:01:36,17.33,378109,20.37
20:01:39,17.34,378156,20.70
20:01:42,17.35,378202,20.23
20:01:45,17.36,378249,20.56
20:01:48,17.37,378296,20.89
20:01:51,17.38,378342,20.19
20:01:54,17.39,378389,20.52
20:01:57,17.40,378436,20.85
20:02:00,17.41,378482,20.09
20:02:03,17.42,378529,20.42
20:02:06,17.43,378576,20.75
20:02:09,17.44,378622,20.28
20:02:12,17.45,378669,20.61
20:02:15,17.46,378716,20.94
20:02:18,17.47,378762,20.14
20:02:21,17.48,378809,20.47
20:02:24,17.49,378856,20.80
20:02:27,17.50,378902,20.04
20:02:30,17.51,378949,20.39
20:02:33,17.52,378996,20.72
20:02:36,17.53,379042,20.25
20:02:39,17.54,379089,20.58
20:02:42,17.55,379136,20.91
20:02:45,17.56,379182,20.11
20:02:48,17.57,379229,20.44
20:02:51,17.58,379276,20.77
20:02:54,17.59,379322,20.01
20:02:57,17.60,379369,20.36
20:03:00,17.61,379416,20.69
20:03:03,17.62,379462,20.22
20:03:06,17.63,379509,20.55
20:03:09,17.64,379556,20.88
20:03:12,17.65,379602,20.18
20:03:15,17.66,379649,20.51
20:03:18,17.67,379696,20.84
20:03:21,17.68,379742,20.08
20:03:24,17.69,379789,20.41
20:03:27,17.70,379836,20.74
20:03:30,17.71,379882,20.27
20:03:33,17.72,379929,20.60
20:03:36,17.73,379976,20.93
20:03:39,17.74,380022,20.13
20:03:42,17.75,380069,20.46
20:03:45,17.76,380116,20.79
20:03:48,17.77,380162,20.03
20:03:51,17.78,380209,20.38
20:03:54,17.79,380256,20.71
20:03:57,17.80,380302,20.24
20:04:00,17.81,380349,20.57
20:04:03,17.82,380396,20.90
20:04:06,17.83,380442,20.10
20:04:09,17.84,380489,20.43
20:04:12,17.85,380536,20.76
20:04:15,17.86,380582,20.00
20:04:18,17.87,380629,20.35
20:04:21,17.88,380676,20.68
20:04:24,17.89,380722,20.21
20:04:27,17.90,380769,20.54
20:04:30,17.91,380816,20.87
20:04:33,17.92,380862,20.17
20:04:36,17.93,380909,20.50
20:04:39,17.94,380956,20.83
20:04:42,17.95,381002,20.06
20:04:45,17.96,381049,20.39
20:04:48,17.97,381096,20.72
20:04:51,17.98,381142,20.25
20:04:54,17.99,381189,20.58
20:04:57,18.00,381236,20.91
20:05:00,18.01,381282,20.11
20:05:03,18.02,381329,20.44
20:05:06,18.03,381376,20.77
20:05:09,18.04,381422,20.01
20:05:12,18.05,381469,20.36
20:05:15,18.06,381516,20.69
20:05:18,18.07,381562,20.22
20:05:21,18.08,381609,20.55
20:05:24,18.09,381656,20.88
20:05:27,18.10,381702,20.18
20:05:30,18.11,381749,20.51
20:05:33,18.12,381796,20.84
20:05:36,18.13,381842,20.08
20:05:39,18.14,381889,20.41
20:05:42,18.15,381936,20.74
20:05:45,18.16,381982,20.27
20:05:48,18.17,382029,20.60
20:05:51,18.18,382076,20.93
20:05:54,18.19,382122,20.13
20:05:57,18.20,382169,20.46
20:06:00,18.21,382216,20.79
20:06:03,18.22,382262,20.03
20:06:06,18.23,382309,20.38
20:06:09,18.24,382356,20.71
20:06:12,18.25,382402,20.24
20:06:15,18.26,382449,20.57
20:06:18,18.27,382496,20.90
20:06:21,18.28,382542,20.10
20:06:24,18.29,382589,20.43
20:06:27,18.30,382636,20.76
20:06:30,18.31,382682,20.00
20:06:33,18.32,382729,20.35
20:06:36,18.33,382776,20.68
20:06:39,18.34,382822,20.21
