hora,temp,light,soil
03:00:00,25.25,870,27.15
03:00:03,25.27,871,27.16
03:00:06,25.29,873,27.14
03:00:09,25.30,872,27.15
03:00:12,25.32,874,27.17
03:00:15,25.35,876,27.18
03:00:18,25.38,878,27.19
03:00:21,25.40,880,27.20
03:00:24,25.41,879,27.18
03:00:27,25.43,881,27.19
03:00:30,25.46,883,27.21
03:00:33,25.49,885,27.22
03:00:36,25.51,887,27.20
03:00:39,25.53,889,27.21
03:00:42,25.55,890,27.23
03:00:45,25.57,891,27.24
03:00:48,25.59,893,27.25
03:00:51,25.61,895,27.23
03:00:54,25.63,894,27.22
03:00:57,25.65,896,27.24
03:01:00,25.68,898,27.26
03:01:03,25.70,900,27.27
03:01:06,25.72,901,27.29
03:01:09,25.74,903,27.28
03:01:12,25.76,902,27.26
03:01:15,25.78,904,27.25
03:01:18,25.80,906,27.27
03:01:21,25.82,908,27.28
03:01:24,25.84,910,27.30
03:01:27,25.86,911,27.29
03:01:30,25.88,913,27.31
03:01:33,25.90,915,27.32
03:01:36,25.92,917,27.30
03:01:39,25.94,916,27.29
03:01:42,25.96,918,27.31
03:01:45,25.98,920,27.33
03:01:48,26.00,922,27.34
03:01:51,26.01,924,27.32
03:01:54,26.03,923,27.33
03:01:57,26.05,925,27.35
03:02:00,26.07,927,27.36
03:02:03,26.09,929,27.34
03:02:06,26.11,931,27.35
03:02:09,26.13,930,27.37
03:02:12,26.15,932,27.38
03:02:15,26.17,934,27.39
03:02:18,26.19,936,27.37
03:02:21,26.21,938,27.35
03:02:24,26.23,937,27.34
03:02:27,26.25,939,27.36
03:02:30,26.27,941,27.38
03:02:33,26.29,943,27.39
03:02:36,26.31,945,27.41
03:02:39,26.33,947,27.40
03:02:42,26.35,949,27.38
03:02:45,26.37,951,27.37
03:02:48,26.39,953,27.39
03:02:51,26.41,955,27.41
03:02:54,26.43,954,27.42
03:02:57,26.45,956,27.40
03:03:00,26.47,958,27.41
03:03:03,26.49,960,27.43
03:03:06,26.51,962,27.44
03:03:09,26.53,964,27.42
03:03:12,26.55,966,27.41
03:03:15,26.57,968,27.43
03:03:18,26.59,970,27.45
03:03:21,26.61,972,27.46
03:03:24,26.63,974,27.44
03:03:27,26.65,976,27.43
03:03:30,26.67,978,27.45
03:03:33,26.69,980,27.47
03:03:36,26.71,982,27.48
03:03:39,26.73,984,27.46
03:03:42,26.75,986,27.44
03:03:45,26.77,988,27.42
03:03:48,26.79,990,27.40
03:03:51,26.81,992,27.39
03:03:54,26.83,994,27.37
03:03:57,26.85,996,27.35
03:04:00,26.87,998,27.34
03:04:03,26.89,1000,27.32
03:04:06,26.91,1002,27.30
03:04:09,26.93,1004,27.28
03:04:12,26.95,1006,27.26
03:04:15,26.97,1008,27.25
03:04:18,26.99,1010,27.23
03:04:21,27.01,1012,27.21
03:04:24,27.03,1014,27.19
03:04:27,27.05,1016,27.17
03:04:30,27.07,1018,27.16
03:04:33,27.09,1020,27.14
03:04:36,27.11,1022,27.12
03:04:39,27.13,1024,27.10
03:04:42,27.15,1026,27.08
03:04:45,27.17,1028,27.06
03:04:48,27.19,1030,27.04
03:04:51,27.21,1032,27.02
03:04:54,27.23,1034,27.01
03:04:57,27.25,1036,27.03
03:05:00,27.27,1038,27.05
03:05:03,27.29,1040,27.07
03:05:06,27.31,1042,27.09
03:05:09,27.33,1044,27.11
03:05:12,27.35,1046,27.13
03:05:15,27.37,1048,27.15
03:05:18,27.39,1050,27.17
03:05:21,27.41,1052,27.19
03:05:24,27.43,1054,27.21
03:05:27,27.45,1056,27.23
03:05:30,27.47,1058,27.25
