hora,temp,light,soil
06:00:00,21.18,0,26.88
06:00:03,21.18,0,26.89
06:00:06,21.18,0,26.91
06:00:09,21.18,0,26.90
06:00:12,21.18,0,26.88
06:00:15,21.18,0,26.87
06:00:18,21.18,0,26.85
06:00:21,21.18,0,26.84
06:00:24,21.18,0,26.82
06:00:27,21.18,0,26.81
06:00:30,21.18,0,26.79
06:00:33,21.18,0,26.78
06:00:36,21.18,0,26.76
06:00:39,21.18,0,26.75
06:00:42,21.18,0,26.73
06:00:45,21.18,0,26.72
06:00:48,21.18,0,26.70
06:00:51,21.18,0,26.69
06:00:54,21.18,0,26.67
06:00:57,21.18,0,26.66
06:01:00,21.18,0,26.64
06:01:03,21.18,0,26.63
06:01:06,21.18,0,26.61
06:01:09,21.18,0,26.60
06:01:12,21.18,0,26.58
06:01:15,21.18,0,26.57
06:01:18,21.18,0,26.55
06:01:21,21.18,0,26.54
06:01:24,21.18,0,26.52
06:01:27,21.18,0,26.51
06:01:30,21.18,0,26.49
06:01:33,21.18,0,26.48
06:01:36,21.18,0,26.46
06:01:39,21.18,0,26.45
06:01:42,21.18,0,26.43
06:01:45,21.18,0,26.42
06:01:48,21.18,0,26.40
06:01:51,21.18,0,26.39
06:01:54,21.18,0,26.37
06:01:57,21.18,0,26.36
06:02:00,21.18,0,26.34
06:02:03,21.18,0,26.33
06:02:06,21.18,0,26.31
06:02:09,21.18,0,26.30
06:02:12,21.18,0,26.28
06:02:15,21.18,0,26.27
06:02:18,21.18,0,26.25
06:02:21,21.18,0,26.24
06:02:24,21.18,0,26.22
06:02:27,21.18,0,26.21
06:02:30,21.18,0,26.19
06:02:33,21.18,0,26.18
06:02:36,21.18,0,26.16
06:02:39,21.18,0,26.15
06:02:42,21.18,0,26.13
06:02:45,21.18,0,26.12
06:02:48,21.18,0,26.10
06:02:51,21.18,0,26.09
06:02:54,21.18,0,26.07
06:02:57,21.18,0,26.06
06:03:00,21.18,0,26.04
06:03:03,21.18,0,26.03
06:03:06,21.18,0,26.01
06:03:09,21.18,0,26.00
06:03:12,21.18,0,26.02
06:03:15,21.18,0,26.03
06:03:18,21.18,0,26.05
06:03:21,21.18,0,26.06
06:03:24,21.18,0,26.08
06:03:27,21.18,0,26.09
06:03:30,21.18,0,26.11
06:03:33,21.18,0,26.12
06:03:36,21.18,0,26.14
06:03:39,21.18,0,26.15
06:03:42,21.18,0,26.17
06:03:45,21.18,0,26.18
06:03:48,21.18,0,26.20
06:03:51,21.18,0,26.21
06:03:54,21.18,0,26.23
06:03:57,21.18,0,26.24
06:04:00,21.18,0,26.26
06:04:03,21.18,0,26.27
06:04:06,21.18,0,26.29
06:04:09,21.18,0,26.30
06:04:12,21.18,0,26.32
06:04:15,21.18,0,26.33
06:04:18,21.18,0,26.35
