hora,temp,light,soil
16:00:00,17.50,265195,22.78
16:00:03,17.51,265241,22.33
16:00:06,17.52,265288,22.91
16:00:09,17.52,265335,22.15
16:00:12,17.53,265381,22.56
16:00:15,17.54,265427,22.84
16:00:18,17.55,265474,22.02
16:00:21,17.55,265520,22.48
16:00:24,17.56,265566,22.71
16:00:27,17.57,265613,22.29
16:00:30,17.58,265659,22.65
16:00:33,17.58,265705,22.99
16:00:36,17.59,265752,22.08
16:00:39,17.60,265798,22.41
16:00:42,17.61,265845,22.88
16:00:45,17.61,265891,22.12
16:00:48,17.62,265937,22.59
16:00:51,17.63,265984,22.75
16:00:54,17.64,266030,22.34
16:00:57,17.64,266076,22.62
16:01:00,17.65,266123,22.95
16:01:03,17.66,266169,22.05
16:01:06,17.67,266215,22.51
16:01:09,17.67,266262,22.79
16:01:12,17.68,266308,22.26
16:01:15,17.69,266354,22.68
16:01:18,17.70,266401,22.81
16:01:21,17.70,266447,22.18
16:01:24,17.71,266493,22.54
16:01:27,17.72,266540,22.85
16:01:30,17.73,266586,22.09
16:01:33,17.73,266632,22.45
16:01:36,17.74,266679,22.72
16:01:39,17.75,266725,22.30
16:01:42,17.76,266772,22.60
16:01:45,17.76,266818,22.91
16:01:48,17.77,266864,22.16
16:01:51,17.78,266911,22.50
16:01:54,17.79,266957,22.82
16:01:57,17.79,267003,22.06
16:02:00,17.80,267050,22.42
16:02:03,17.81,267096,22.76
16:02:06,17.82,267142,22.23
16:02:09,17.82,267189,22.63
16:02:12,17.83,267235,22.94
16:02:15,17.84,267281,22.13
16:02:18,17.85,267328,22.49
16:02:21,17.85,267374,22.78
16:02:24,17.86,267420,22.37
16:02:27,17.87,267467,22.66
16:02:30,17.88,267513,22.97
16:02:33,17.88,267559,22.03
16:02:36,17.89,267606,22.40
16:02:39,17.90,267652,22.80
16:02:42,17.91,267699,22.20
16:02:45,17.91,267745,22.58
16:02:48,17.92,267791,22.89
16:02:51,17.93,267838,22.10
16:02:54,17.94,267884,22.46
16:02:57,17.94,267930,22.75
16:03:00,17.95,267977,22.33
16:03:03,17.96,268023,22.69
16:03:06,17.97,268069,22.92
16:03:09,17.97,268116,22.19
16:03:12,17.98,268162,22.53
16:03:15,17.99,268208,22.86
16:03:18,18.00,268255,22.07
16:03:21,18.00,268301,22.43
16:03:24,18.01,268347,22.71
16:03:27,18.02,268394,22.39
16:03:30,18.03,268440,22.62
16:03:33,18.03,268486,22.95
16:03:36,18.04,268533,22.15
16:03:39,18.05,268579,22.50
16:03:42,18.06,268626,22.83
16:03:45,18.06,268672,22.04
16:03:48,18.07,268718,22.40
16:03:51,18.08,268765,22.77
16:03:54,18.09,268811,22.25
16:03:57,18.09,268857,22.65
16:04:00,18.10,268904,22.90
16:04:03,18.11,268950,22.12
16:04:06,18.12,268996,22.48
16:04:09,18.12,269043,22.79
16:04:12,18.13,269089,22.36
16:04:15,18.14,269135,22.68
16:04:18,18.15,269182,22.84
16:04:21,18.15,269228,22.01
16:04:24,18.16,269274,22.39
16:04:27,18.17,269321,22.74
16:04:30,18.18,269367,22.28
16:04:33,18.18,269413,22.61
16:04:36,18.19,269460,22.93
16:04:39,18.20,269506,22.18
16:04:42,18.21,269553,22.52
16:04:45,18.21,269599,22.85
16:04:48,18.22,269645,22.08
16:04:51,18.23,269692,22.44
16:04:54,18.24,269738,22.77
16:04:57,18.24,269784,22.31
16:05:00,18.25,269831,22.64
16:05:03,18.26,269877,22.96
16:05:06,18.27,269923,22.14
16:05:09,18.27,269970,22.50
16:05:12,18.28,270016,22.82
16:05:15,18.29,270062,22.05
16:05:18,18.30,270109,22.41
16:05:21,18.30,270155,22.70
16:05:24,18.31,270201,22.38
16:05:27,18.32,270248,22.67
16:05:30,18.33,270294,22.98
16:05:33,18.33,270340,22.02
16:05:36,18.34,270387,22.38
16:05:39,18.35,270433,22.73
16:05:42,18.36,270480,22.27
16:05:45,18.36,270526,22.60
16:05:48,18.37,270572,22.92
16:05:51,18.38,270619,22.17
16:05:54,18.39,270665,22.51
16:05:57,18.39,270711,22.84
16:06:00,18.40,270758,22.07
16:06:03,18.41,270804,22.43
16:06:06,18.42,270850,22.76
16:06:09,18.42,270897,22.30
16:06:12,18.43,270943,22.63
16:06:15,18.44,270989,22.95
16:06:18,18.45,271036,22.11
16:06:21,18.45,271082,22.47
16:06:24,18.46,271128,22.80
16:06:27,18.47,271175,22.24
16:06:30,18.48,271221,22.59
16:06:33,18.48,271267,22.91
16:06:36,18.49,271314,22.16
16:06:39,18.50,271360,22.50
16:06:42,18.51,271407,22.83
16:06:45,18.51,271453,22.06
16:06:48,18.52,271499,22.42
16:06:51,18.53,271546,22.75
16:06:54,18.54,271592,22.29
16:06:57,18.54,271638,22.62
16:07:00,18.55,271685,22.94
16:07:03,18.56,271731,22.10
16:07:06,18.57,271777,22.46
16:07:09,18.57,271824,22.79
16:07:12,18.58,271870,22.22
16:07:15,18.59,271916,22.58
16:07:18,18.60,271963,22.90
16:07:21,18.60,272009,22.15
16:07:24,18.61,272055,22.49
16:07:27,18.62,272102,22.82
16:07:30,18.63,272148,22.05
16:07:33,18.63,272194,22.41
16:07:36,18.64,272241,22.74
16:07:39,18.65,272287,22.37
16:07:42,18.66,272334,22.66
16:07:45,18.66,272380,22.97
16:07:48,18.67,272426,22.01
16:07:51,18.68,272473,22.37
16:07:54,18.69,272519,22.72
16:07:57,18.69,272565,22.26
16:08:00,18.70,272612,22.59
16:08:03,18.71,272658,22.91
16:08:06,18.72,272704,22.14
16:08:09,18.72,272751,22.48
16:08:12,18.73,272797,22.81
16:08:15,18.74,272843,22.04
16:08:18,18.75,272890,22.40
16:08:21,18.75,272936,22.73
16:08:24,18.76,272982,22.35
16:08:27,18.77,273029,22.65
16:08:30,18.78,273075,22.96
16:08:33,18.78,273121,22.00
16:08:36,18.79,273168,22.36
16:08:39,18.80,273214,22.71
16:08:42,18.81,273261,22.25
16:08:45,18.81,273307,22.58
16:08:48,18.82,273353,22.90
16:08:51,18.83,273400,22.13
16:08:54,18.84,273446,22.47
16:08:57,18.84,273492,22.80
16:09:00,18.85,273539,22.03
16:09:03,18.86,273585,22.39
16:09:06,18.87,273631,22.72
16:09:09,18.87,273678,22.34
16:09:12,18.88,273724,22.64
16:09:15,18.89,273770,22.95
16:09:18,18.90,273817,22.19
16:09:21,18.90,273863,22.52
16:09:24,18.91,273909,22.85
16:09:27,18.92,273956,22.08
16:09:30,18.93,274002,22.43
16:09:33,18.93,274048,22.76
16:09:36,18.94,274095,22.28
16:09:39,18.95,274141,22.61
16:09:42,18.96,274188,22.93
16:09:45,18.96,274234,22.17
16:09:48,18.97,274280,22.51
16:09:51,18.98,274327,22.84
16:09:54,18.99,274373,22.06
16:09:57,18.99,274419,22.42
16:10:00,19.00,274466,22.75
16:10:03,19.01,274512,22.36
16:10:06,19.02,274558,22.68
16:10:09,19.02,274605,22.99
16:10:12,19.03,274651,22.02
16:10:15,19.04,274697,22.38
16:10:18,19.05,274744,22.71
16:10:21,19.05,274790,22.25
16:10:24,19.06,274836,22.58
16:10:27,19.07,274883,22.90
16:10:30,19.08,274929,22.14
16:10:33,19.08,274975,22.48
16:10:36,19.09,275022,22.81
16:10:39,19.10,275068,22.04
16:10:42,19.11,275115,22.40
16:10:45,19.11,275161,22.73
16:10:48,19.12,275207,22.33
16:10:51,19.13,275254,22.63
16:10:54,19.14,275300,22.94
16:10:57,19.14,275346,22.18
16:11:00,19.15,275393,22.51
16:11:03,19.16,275439,22.84
16:11:06,19.17,275485,22.07
16:11:09,19.17,275532,22.42
16:11:12,19.18,275578,22.75
16:11:15,19.19,275624,22.27
16:11:18,19.20,275671,22.60
16:11:21,19.20,275717,22.92
16:11:24,19.21,275763,22.16
16:11:27,19.22,275810,22.50
16:11:30,19.23,275856,22.83
