hora,temp,light,soil
02:00:00,27.30,980,27.45
02:00:03,27.28,979,27.81
02:00:06,27.27,980,27.11
02:00:09,27.29,982,27.34
02:00:12,27.30,983,27.67
02:00:15,27.30,984,27.01
02:00:18,27.28,985,27.95
02:00:21,27.26,984,27.58
02:00:24,27.24,982,27.73
02:00:27,27.22,981,27.22
02:00:30,27.20,980,27.48
02:00:33,27.21,979,27.61
02:00:36,27.23,978,27.15
02:00:39,27.25,978,27.88
02:00:42,27.24,979,27.05
02:00:45,27.22,981,27.39
02:00:48,27.20,983,27.75
02:00:51,27.19,984,27.99
02:00:54,27.18,985,27.02
02:00:57,27.17,983,27.41
02:01:00,27.16,982,27.56
02:01:03,27.15,980,27.18
02:01:06,27.14,978,27.83
02:01:09,27.15,979,27.27
02:01:12,27.16,980,27.64
02:01:15,27.17,980,27.91
02:01:18,27.18,981,27.08
02:01:21,27.20,980,27.33
02:01:24,27.21,979,27.77
02:01:27,27.22,977,27.51
02:01:30,27.20,976,27.14
02:01:33,27.19,975,27.49
02:01:36,27.18,974,27.69
02:01:39,27.18,975,27.04
02:01:42,27.19,976,27.38
02:01:45,27.20,978,27.85
02:01:48,27.20,980,27.93
02:01:51,27.21,981,27.07
02:01:54,27.23,982,27.44
02:01:57,27.25,983,27.66
02:02:00,27.28,984,27.21
02:02:03,27.30,985,27.59
02:02:06,27.31,984,27.89
02:02:09,27.30,983,27.00
02:02:12,27.29,981,27.31
02:02:15,27.27,980,27.74
02:02:18,27.25,979,27.53
02:02:21,27.23,978,27.16
02:02:24,27.21,977,27.40
02:02:27,27.20,976,27.80
02:02:30,27.19,975,27.98
02:02:33,27.19,974,27.10
02:02:36,27.20,974,27.36
02:02:39,27.22,975,27.70
02:02:42,27.24,976,27.55
02:02:45,27.25,978,27.19
02:02:48,27.23,979,27.42
02:02:51,27.21,980,27.82
02:02:54,27.19,982,27.96
02:02:57,27.18,983,27.13
02:03:00,27.17,984,27.37
02:03:03,27.16,985,27.68
02:03:06,27.15,984,27.50
02:03:09,27.15,983,27.17
02:03:12,27.16,981,27.43
02:03:15,27.18,980,27.84
02:03:18,27.20,979,27.94
02:03:21,27.22,978,27.09
02:03:24,27.25,977,27.35
02:03:27,27.28,976,27.65
02:03:30,27.30,975,27.47
02:03:33,27.32,975,27.20
02:03:36,27.35,976,27.46
02:03:39,27.33,977,27.86
02:03:42,27.31,979,27.92
02:03:45,27.29,980,27.06
02:03:48,27.27,982,27.32
02:03:51,27.25,983,27.63
02:03:54,27.24,984,27.41
02:03:57,27.23,985,27.23
02:04:00,27.22,986,27.52
02:04:03,27.21,985,27.87
02:04:06,27.20,984,27.90
02:04:09,27.20,982,27.03
02:04:12,27.21,981,27.30
02:04:15,27.23,980,27.60
02:04:18,27.25,979,27.38
02:04:21,27.27,978,27.25
02:04:24,27.29,977,27.54
02:04:27,27.30,976,27.88
02:04:30,27.31,975,27.81
02:04:33,27.30,974,27.01
02:04:36,27.29,973,27.28
02:04:39,27.28,972,27.58
02:04:42,27.27,971,27.35
02:04:45,27.26,970,27.29
02:04:48,27.25,969,27.57
02:04:51,27.24,970,27.91
02:04:54,27.23,971,27.81
02:04:57,27.22,972,27.04
02:05:00,27.21,973,27.26
02:05:03,27.20,974,27.56
02:05:06,27.19,975,27.33
02:05:09,27.18,976,27.31
02:05:12,27.17,977,27.62
02:05:15,27.16,978,27.93
02:05:18,27.15,979,27.79
02:05:21,27.14,980,27.07
02:05:24,27.15,981,27.24
02:05:27,27.16,982,27.53
02:05:30,27.18,983,27.30
02:05:33,27.20,984,27.34
02:05:36,27.22,985,27.65
02:05:39,27.24,986,27.95
02:05:42,27.25,987,27.76
02:05:45,27.23,986,27.09
02:05:48,27.21,985,27.22
02:05:51,27.19,984,27.51
02:05:54,27.17,983,27.28
02:05:57,27.15,982,27.37
02:06:00,27.13,981,27.68
02:06:03,27.11,980,27.97
02:06:06,27.10,979,27.73
02:06:09,27.11,978,27.11
02:06:12,27.13,977,27.20
02:06:15,27.15,976,27.49
02:06:18,27.17,975,27.26
02:06:21,27.19,974,27.40
02:06:24,27.21,973,27.71
02:06:27,27.23,972,27.99
02:06:30,27.25,971,27.70
02:06:33,27.27,970,27.14
02:06:36,27.29,971,27.18
02:06:39,27.31,972,27.47
02:06:42,27.33,973,27.24
02:06:45,27.35,974,27.43
02:06:48,27.37,975,27.74
02:06:51,27.39,976,27.98
02:06:54,27.41,977,27.67
02:06:57,27.43,978,27.16
02:07:00,27.45,979,27.16
02:07:03,27.47,980,27.45
02:07:06,27.49,981,27.22
02:07:09,27.51,982,27.46
02:07:12,27.53,983,27.77
02:07:15,27.55,984,27.96
02:07:18,27.57,985,27.64
02:07:21,27.59,986,27.18
02:07:24,27.61,987,27.14
02:07:27,27.63,988,27.43
02:07:30,27.65,989,27.20
02:07:33,27.67,990,27.49
02:07:36,27.69,991,27.80
02:07:39,27.71,992,27.94
02:07:42,27.73,993,27.61
02:07:45,27.75,994,27.20
02:07:48,27.77,995,27.12
02:07:51,27.79,996,27.41
02:07:54,27.81,997,27.18
02:07:57,27.83,998,27.52
02:08:00,27.85,999,27.83
02:08:03,27.87,1000,27.92
02:08:06,27.89,1001,27.58
02:08:09,27.90,1002,27.22
02:08:12,27.88,1001,27.10
02:08:15,27.86,1000,27.39
02:08:18,27.84,999,27.16
02:08:21,27.82,998,27.55
02:08:24,27.80,997,27.86
02:08:27,27.78,996,27.90
02:08:30,27.76,995,27.55
02:08:33,27.74,994,27.24
02:08:36,27.72,993,27.08
02:08:39,27.70,992,27.37
02:08:42,27.68,991,27.14
02:08:45,27.66,990,27.58
02:08:48,27.64,989,27.89
02:08:51,27.62,988,27.88
02:08:54,27.60,987,27.52
02:08:57,27.58,986,27.26
02:09:00,27.56,985,27.06
02:09:03,27.54,984,27.35
02:09:06,27.52,983,27.12
02:09:09,27.50,982,27.61
02:09:12,27.48,981,27.92
02:09:15,27.46,980,27.86
02:09:18,27.44,979,27.49
02:09:21,27.42,978,27.28
02:09:24,27.40,977,27.04
02:09:27,27.38,976,27.33
02:09:30,27.36,975,27.10
02:09:33,27.34,974,27.64
02:09:36,27.32,973,27.95
02:09:39,27.30,972,27.84
02:09:42,27.28,971,27.46
02:09:45,27.26,970,27.30
02:09:48,27.24,969,27.02
02:09:51,27.22,968,27.31
02:09:54,27.20,967,27.08
02:09:57,27.18,966,27.67
02:10:00,27.16,965,27.98
02:10:03,27.14,964,27.82
02:10:06,27.12,963,27.43
02:10:09,27.10,962,27.32
02:10:12,27.08,961,27.00
02:10:15,27.06,960,27.29
02:10:18,27.04,959,27.06
02:10:21,27.02,958,27.70
02:10:24,27.00,957,27.99
02:10:27,26.98,956,27.80
02:10:30,26.96,955,27.40
02:10:33,26.94,954,27.34
02:10:36,26.92,953,27.01
02:10:39,26.90,952,27.27
02:10:42,26.88,951,27.04
02:10:45,26.86,950,27.73
02:10:48,26.84,949,27.97
02:10:51,26.82,948,27.78
02:10:54,26.80,947,27.37
02:10:57,26.78,946,27.36
02:11:00,26.76,945,27.03
02:11:03,26.74,944,27.25
02:11:06,26.72,943,27.02
02:11:09,26.70,942,27.76
02:11:12,26.68,941,27.95
02:11:15,26.66,940,27.76
02:11:18,26.64,939,27.34
02:11:21,26.62,938,27.38
02:11:24,26.60,937,27.05
02:11:27,26.58,936,27.23
02:11:30,26.56,935,27.00
02:11:33,26.54,934,27.79
02:11:36,26.52,933,27.93
02:11:39,26.50,932,27.74
02:11:42,26.48,931,27.31
02:11:45,26.46,930,27.40
02:11:48,26.44,929,27.07
02:11:51,26.42,928,27.21
02:11:54,26.40,927,27.01
02:11:57,26.38,926,27.82
02:12:00,26.36,925,27.91
02:12:03,26.34,924,27.72
02:12:06,26.32,923,27.28
02:12:09,26.30,922,27.42
02:12:12,26.28,921,27.09
02:12:15,26.26,920,27.19
02:12:18,26.24,919,27.03
02:12:21,26.22,918,27.85
