hora,temp,light,soil
17:00:00,22.98,120000,22.51
17:00:03,22.97,119958,22.53
17:00:06,22.98,119915,22.52
17:00:09,22.96,119873,22.49
17:00:12,22.97,119830,22.50
17:00:15,22.95,119788,22.48
17:00:18,22.96,119745,22.47
17:00:21,22.94,119703,22.45
17:00:24,22.95,119660,22.46
17:00:27,22.93,119618,22.44
17:00:30,22.94,119575,22.42
17:00:33,22.92,119533,22.43
17:00:36,22.93,119490,22.41
17:00:39,22.91,119448,22.39
17:00:42,22.92,119405,22.40
17:00:45,22.90,119363,22.38
17:00:48,22.91,119320,22.36
17:00:51,22.89,119278,22.37
17:00:54,22.90,119235,22.35
17:00:57,22.88,119193,22.33
17:01:00,22.89,119150,22.34
17:01:03,22.87,119108,22.32
17:01:06,22.88,119065,22.30
17:01:09,22.86,119023,22.31
17:01:12,22.87,118980,22.29
17:01:15,22.85,118938,22.27
17:01:18,22.86,118895,22.28
17:01:21,22.84,118853,22.26
17:01:24,22.85,118810,22.24
17:01:27,22.83,118768,22.25
17:01:30,22.84,118725,22.23
17:01:33,22.82,118683,22.21
17:01:36,22.83,118640,22.22
17:01:39,22.81,118598,22.20
17:01:42,22.82,118555,22.18
17:01:45,22.80,118513,22.19
17:01:48,22.81,118470,22.17
17:01:51,22.79,118428,22.15
17:01:54,22.80,118385,22.16
17:01:57,22.78,118343,22.14
17:02:00,22.79,118300,22.12
17:02:03,22.77,118258,22.13
17:02:06,22.78,118215,22.11
17:02:09,22.76,118173,22.09
17:02:12,22.77,118130,22.10
17:02:15,22.75,118088,22.08
17:02:18,22.76,118045,22.06
17:02:21,22.74,118003,22.07
17:02:24,22.75,117960,22.05
17:02:27,22.73,117918,22.03
17:02:30,22.74,117875,22.04
17:02:33,22.72,117833,22.02
17:02:36,22.73,117790,22.00
17:02:39,22.71,117748,22.01
17:02:42,22.72,117705,22.03
17:02:45,22.70,117663,22.05
17:02:48,22.71,117620,22.07
17:02:51,22.69,117578,22.09
17:02:54,22.70,117535,22.11
17:02:57,22.68,117493,22.13
17:03:00,22.69,117450,22.15
17:03:03,22.67,117408,22.17
17:03:06,22.68,117365,22.19
17:03:09,22.66,117323,22.21
17:03:12,22.67,117280,22.23
17:03:15,22.65,117238,22.25
17:03:18,22.66,117195,22.27
17:03:21,22.64,117153,22.29
17:03:24,22.65,117110,22.31
17:03:27,22.63,117068,22.33
17:03:30,22.64,117025,22.35
17:03:33,22.62,116983,22.37
17:03:36,22.63,116940,22.39
17:03:39,22.61,116898,22.41
17:03:42,22.62,116855,22.43
17:03:45,22.60,116813,22.45
17:03:48,22.61,116770,22.47
17:03:51,22.59,116728,22.49
17:03:54,22.60,116685,22.51
17:03:57,22.58,116643,22.53
17:04:00,22.59,116600,22.55
17:04:03,22.57,116558,22.57
17:04:06,22.58,116515,22.59
17:04:09,22.56,116473,22.61
17:04:12,22.57,116430,22.63
17:04:15,22.55,116388,22.65
17:04:18,22.56,116345,22.67
17:04:21,22.54,116303,22.69
17:04:24,22.55,116260,22.71
17:04:27,22.53,116218,22.73
17:04:30,22.54,116175,22.75
17:04:33,22.52,116133,22.77
17:04:36,22.53,116090,22.79
17:04:39,22.51,116048,22.81
17:04:42,22.52,116005,22.83
17:04:45,22.50,115963,22.85
17:04:48,22.51,115920,22.87
17:04:51,22.49,115878,22.89
17:04:54,22.50,115835,22.91
17:04:57,22.48,115793,22.93
17:05:00,22.49,115750,22.95
17:05:03,22.47,115708,22.97
17:05:06,22.48,115665,22.99
17:05:09,22.46,115623,22.98
17:05:12,22.47,115580,22.96
17:05:15,22.45,115538,22.94
17:05:18,22.46,115495,22.92
17:05:21,22.44,115453,22.90
17:05:24,22.45,115410,22.88
17:05:27,22.43,115368,22.86
17:05:30,22.44,115325,22.84
17:05:33,22.42,115283,22.82
17:05:36,22.43,115240,22.80
17:05:39,22.41,115198,22.78
17:05:42,22.42,115155,22.76
17:05:45,22.40,115113,22.74
17:05:48,22.41,115070,22.72
17:05:51,22.39,115028,22.70
17:05:54,22.40,114985,22.68
17:05:57,22.38,114943,22.66
17:06:00,22.39,114900,22.64
17:06:03,22.37,114858,22.62
17:06:06,22.38,114815,22.60
17:06:09,22.36,114773,22.58
17:06:12,22.37,114730,22.56
17:06:15,22.35,114688,22.54
17:06:18,22.36,114645,22.52
17:06:21,22.34,114603,22.50
17:06:24,22.35,114560,22.48
17:06:27,22.33,114518,22.46
17:06:30,22.34,114475,22.44
17:06:33,22.32,114433,22.42
17:06:36,22.33,114390,22.40
17:06:39,22.31,114348,22.38
17:06:42,22.32,114305,22.36
17:06:45,22.30,114263,22.34
17:06:48,22.31,114220,22.32
17:06:51,22.29,114178,22.30
17:06:54,22.30,114135,22.28
17:06:57,22.28,114093,22.26
17:07:00,22.29,114050,22.24
17:07:03,22.27,114008,22.22
17:07:06,22.28,113965,22.20
17:07:09,22.26,113923,22.18
17:07:12,22.27,113880,22.16
17:07:15,22.25,113838,22.14
17:07:18,22.26,113795,22.12
17:07:21,22.24,113753,22.10
17:07:24,22.25,113710,22.08
17:07:27,22.23,113668,22.06
17:07:30,22.24,113625,22.04
17:07:33,22.22,113583,22.02
17:07:36,22.23,113540,22.00
17:07:39,22.21,113498,22.01
17:07:42,22.22,113455,22.03
17:07:45,22.20,113413,22.05
17:07:48,22.21,113370,22.07
17:07:51,22.19,113328,22.09
17:07:54,22.20,113285,22.11
17:07:57,22.18,113243,22.13
17:08:00,22.19,113200,22.15
17:08:03,22.17,113158,22.17
17:08:06,22.18,113115,22.19
17:08:09,22.16,113073,22.21
17:08:12,22.17,113030,22.23
17:08:15,22.15,112988,22.25
17:08:18,22.16,112945,22.27
17:08:21,22.14,112903,22.29
17:08:24,22.15,112860,22.31
17:08:27,22.13,112818,22.33
17:08:30,22.14,112775,22.35
17:08:33,22.12,112733,22.37
17:08:36,22.13,112690,22.39
17:08:39,22.11,112648,22.41
17:08:42,22.12,112605,22.43
17:08:45,22.10,112563,22.45
17:08:48,22.11,112520,22.47
17:08:51,22.09,112478,22.49
17:08:54,22.10,112435,22.51
17:08:57,22.08,112393,22.53
17:09:00,22.09,112350,22.55
17:09:03,22.07,112308,22.57
17:09:06,22.08,112265,22.59
17:09:09,22.06,112223,22.61
17:09:12,22.07,112180,22.63
17:09:15,22.05,112138,22.65
17:09:18,22.06,112095,22.67
17:09:21,22.04,112053,22.69
17:09:24,22.05,112010,22.71
17:09:27,22.03,111968,22.73
17:09:30,22.04,111925,22.75
17:09:33,22.02,111883,22.77
17:09:36,22.03,111840,22.79
17:09:39,22.01,111798,22.81
17:09:42,22.02,111755,22.83
17:09:45,22.00,111713,22.85
17:09:48,22.01,111670,22.87
17:09:51,21.99,111628,22.89
17:09:54,22.00,111585,22.91
17:09:57,21.98,111543,22.93
17:10:00,21.99,111500,22.95
17:10:03,21.97,111458,22.97
17:10:06,21.98,111415,22.99
17:10:09,21.96,111373,22.98
17:10:12,21.97,111330,22.96
17:10:15,21.95,111288,22.94
17:10:18,21.96,111245,22.92
17:10:21,21.94,111203,22.90
17:10:24,21.95,111160,22.88
17:10:27,21.93,111118,22.86
17:10:30,21.94,111075,22.84
17:10:33,21.92,111033,22.82
17:10:36,21.93,110990,22.80
17:10:39,21.91,110948,22.78
17:10:42,21.92,110905,22.76
17:10:45,21.90,110863,22.74
17:10:48,21.91,110820,22.72
17:10:51,21.89,110778,22.70
17:10:54,21.90,110735,22.68
17:10:57,21.88,110693,22.66
17:11:00,21.89,110650,22.64
17:11:03,21.87,110608,22.62
17:11:06,21.88,110565,22.60
17:11:09,21.86,110523,22.58
17:11:12,21.87,110480,22.56
17:11:15,21.85,110438,22.54
17:11:18,21.86,110395,22.52
17:11:21,21.84,110353,22.50
17:11:24,21.85,110310,22.48
17:11:27,21.83,110268,22.46
17:11:30,21.84,110225,22.44
17:11:33,21.82,110183,22.42
17:11:36,21.83,110140,22.40
17:11:39,21.81,110098,22.38
17:11:42,21.82,110055,22.36
17:11:45,21.80,110013,22.34
17:11:48,21.81,109970,22.32
17:11:51,21.79,109928,22.30
17:11:54,21.80,109885,22.28
17:11:57,21.78,109843,22.26
17:12:00,21.79,109800,22.24
17:12:03,21.77,109758,22.22
17:12:06,21.78,109715,22.20
17:12:09,21.76,109673,22.18
17:12:12,21.77,109630,22.16
17:12:15,21.75,109588,22.14
17:12:18,21.76,109545,22.12
17:12:21,21.74,109503,22.10
17:12:24,21.75,109460,22.08
17:12:27,21.73,109418,22.06
17:12:30,21.74,109375,22.04
17:12:33,21.72,109333,22.02
17:12:36,21.73,109290,22.00
17:12:39,21.71,109248,22.01
17:12:42,21.72,109205,22.03
17:12:45,21.70,109163,22.05
17:12:48,21.71,109120,22.07
17:12:51,21.69,109078,22.09
17:12:54,21.70,109035,22.11
17:12:57,21.68,108993,22.13
17:13:00,21.69,108950,22.15
17:13:03,21.67,108908,22.17
17:13:06,21.68,108865,22.19
17:13:09,21.66,108823,22.21
17:13:12,21.67,108780,22.23
17:13:15,21.65,108738,22.25
17:13:18,21.66,108695,22.27
17:13:21,21.64,108653,22.29
17:13:24,21.65,108610,22.31
17:13:27,21.63,108568,22.33
17:13:30,21.64,108525,22.35
17:13:33,21.62,108483,22.37
17:13:36,21.63,108440,22.39
17:13:39,21.61,108398,22.41
17:13:42,21.62,108355,22.43
17:13:45,21.60,108313,22.45
17:13:48,21.61,108270,22.47
17:13:51,21.59,108228,22.49
17:13:54,21.60,108185,22.51
17:13:57,21.58,108143,22.53
17:14:00,21.59,108100,22.55
17:14:03,21.57,108058,22.57
17:14:06,21.58,108015,22.59
17:14:09,21.56,107973,22.61
17:14:12,21.57,107930,22.63
17:14:15,21.55,107888,22.65
17:14:18,21.56,107845,22.67
17:14:21,21.54,107803,22.69
17:14:24,21.55,107760,22.71
17:14:27,21.53,107718,22.73
17:14:30,21.54,107675,22.75
17:14:33,21.52,107633,22.77
17:14:36,21.53,107590,22.79
17:14:39,21.51,107548,22.81
17:14:42,21.52,107505,22.83
17:14:45,21.50,107463,22.85
17:14:48,21.51,107420,22.87
17:14:51,21.49,107378,22.89
17:14:54,21.50,107335,22.91
17:14:57,21.48,107293,22.93
17:14:00,21.49,107250,22.95
17:15:03,21.47,107208,22.97
17:15:06,21.48,107165,22.99
17:15:09,21.46,107123,22.98
17:15:12,21.47,107080,22.96
17:15:15,21.45,107038,22.94
17:15:18,21.46,106995,22.92
17:15:21,21.44,106953,22.90
17:15:24,21.45,106910,22.88
17:15:27,21.43,106868,22.86
17:15:30,21.44,106825,22.84
17:15:33,21.42,106783,22.82
17:15:36,21.43,106740,22.80
17:15:39,21.41,106698,22.78
17:15:42,21.42,106655,22.76
17:15:45,21.40,106613,22.74
17:15:48,21.41,106570,22.72
17:15:51,21.39,106528,22.70
17:15:54,21.40,106485,22.68
