hora,temp,light,soil
15:00:00,26.50,210000,22.45
15:00:03,26.49,210045,22.81
15:00:06,26.48,210093,22.11
15:00:09,26.49,210138,22.34
15:00:12,26.47,210182,22.67
15:00:15,26.46,210229,22.01
15:00:18,26.46,210275,22.95
15:00:21,26.45,210321,22.58
15:00:24,26.44,210368,22.73
15:00:27,26.43,210412,22.22
15:00:30,26.43,210459,22.48
15:00:33,26.42,210505,22.61
15:00:36,26.41,210550,22.15
15:00:39,26.40,210597,22.88
15:00:42,26.40,210642,22.05
15:00:45,26.39,210688,22.39
15:00:48,26.38,210734,22.75
15:00:51,26.37,210779,22.99
15:00:54,26.37,210825,22.02
15:00:57,26.36,210871,22.41
15:01:00,26.35,210918,22.56
15:01:03,26.34,210963,22.18
15:01:06,26.34,211009,22.83
15:01:09,26.33,211055,22.27
15:01:12,26.32,211101,22.64
15:01:15,26.31,211147,22.91
15:01:18,26.31,211193,22.08
15:01:21,26.30,211239,22.33
15:01:24,26.29,211285,22.77
15:01:27,26.28,211331,22.51
15:01:30,26.28,211378,22.14
15:01:33,26.27,211423,22.49
15:01:36,26.26,211469,22.69
15:01:39,26.25,211516,22.04
15:01:42,26.25,211561,22.38
15:01:45,26.24,211607,22.85
15:01:48,26.23,211652,22.93
15:01:51,26.22,211698,22.07
15:01:54,26.22,211744,22.44
15:01:57,26.21,211790,22.66
15:02:00,26.20,211836,22.21
15:02:03,26.19,211882,22.59
15:02:06,26.19,211928,22.89
15:02:09,26.18,211974,22.00
15:02:12,26.17,212020,22.31
15:02:15,26.16,212067,22.74
15:02:18,26.16,212112,22.53
15:02:21,26.15,212158,22.16
15:02:24,26.14,212204,22.40
15:02:27,26.13,212250,22.80
15:02:30,26.13,212296,22.98
15:02:33,26.12,212342,22.10
15:02:36,26.11,212388,22.36
15:02:39,26.10,212434,22.70
15:02:42,26.10,212481,22.55
15:02:45,26.09,212526,22.19
15:02:48,26.08,212572,22.42
15:02:51,26.07,212618,22.82
15:02:54,26.07,212664,22.96
15:02:57,26.06,212710,22.13
15:03:00,26.05,212756,22.37
15:03:03,26.04,212802,22.68
15:03:06,26.04,212848,22.50
15:03:09,26.03,212894,22.17
15:03:12,26.02,212940,22.43
15:03:15,26.01,212986,22.84
15:03:18,26.01,213032,22.94
15:03:21,26.00,213078,22.09
15:03:24,25.99,213124,22.35
15:03:27,25.98,213170,22.65
15:03:30,25.98,213216,22.47
15:03:33,25.97,213262,22.20
15:03:36,25.96,213308,22.46
15:03:39,25.95,213354,22.86
15:03:42,25.95,213400,22.92
15:03:45,25.94,213446,22.06
15:03:48,25.93,213492,22.32
15:03:51,25.92,213538,22.63
15:03:54,25.92,213584,22.41
15:03:57,25.91,213630,22.23
15:04:00,25.90,213676,22.52
15:04:03,25.89,213722,22.87
15:04:06,25.89,213768,22.90
15:04:09,25.88,213814,22.03
15:04:12,25.87,213860,22.30
15:04:15,25.86,213906,22.60
15:04:18,25.86,213952,22.38
15:04:21,25.85,213998,22.25
15:04:24,25.84,214044,22.54
15:04:27,25.83,214090,22.88
15:04:30,25.83,214136,22.84
15:04:33,25.82,214182,22.01
15:04:36,25.81,214228,22.28
15:04:39,25.80,214274,22.58
15:04:42,25.80,214320,22.35
15:04:45,25.79,214366,22.29
15:04:48,25.78,214412,22.57
15:04:51,25.77,214458,22.91
15:04:54,25.77,214504,22.81
15:04:57,25.76,214550,22.04
15:05:00,25.75,214596,22.26
15:05:03,25.74,214642,22.56
